ds,yhat,yhat_lower,yhat_upper
2024-01-01,3.1328936726306678,2.515772199577606,3.8110620355853566
2024-01-02,2.9643993374368924,2.348887341107121,3.6462451260409905
2024-01-04,2.7242791059989226,2.062289954243943,3.375312493346559
2024-01-05,3.0304137018504487,2.3913063983340583,3.6351879154591247
2024-01-06,3.1940880589879748,2.5669888630483553,3.8092103539665523
2024-01-07,2.895131740248783,2.26287241525109,3.5788339312929742
2024-01-08,2.8053138927332917,2.151651757467513,3.4570423512526665
2024-01-10,2.7218858361962406,2.046956054908358,3.35646073632533
2024-01-11,2.858199886775151,2.222191733707017,3.4930388536725556
2024-01-12,3.1453845743002695,2.4816091535000564,3.8071340698018723
2024-01-13,3.167037634622944,2.4986826289779236,3.8058816744865194
2024-01-14,2.7393930722169926,2.0890364162601407,3.3606187431851957
2024-01-16,2.67656376618739,2.0175316298111228,3.3020494884771834
2024-01-17,2.728820592885821,2.0848124660762855,3.329893104076795
2024-01-18,2.8553907060962893,2.2045605017163528,3.478442254329702
2024-01-19,3.0687832862970423,2.399433583997324,3.731543266917559
2024-01-20,3.057130982141168,2.395242985093167,3.717812978665779
2024-01-22,2.7178766752047063,2.0537492812067724,3.3503842099799392
2024-01-23,2.7878384564278003,2.1617215338002564,3.4255522712375175
2024-01-24,2.7135101204486824,2.0590032835029355,3.348308852712997
2024-01-26,2.717942860158588,2.03631623641569,3.357163508522786
2024-01-27,2.799308826990297,2.182151938922683,3.4329218397861285
2024-01-28,2.711801256400301,2.0518056467450836,3.3622859580154367
2024-01-29,2.994421083134569,2.380537808420724,3.6100961145666957
2024-01-30,3.152089318783438,2.489853593702547,3.7995050146815
2024-02-01,2.685302514155155,2.0202924521622783,3.305050255364515
2024-02-02,2.6613784773645435,1.9800309789686996,3.338871328237294
2024-02-03,2.749630015581742,2.1059304493694913,3.3987033570373777
2024-02-05,2.956104061439345,2.2929630370751006,3.5843696911943024
2024-02-06,2.9985498606669156,2.3276601450754457,3.6762559921141076
2024-02-07,2.7135847214741693,2.0661022086803436,3.3988559765425563
2024-02-09,2.6273582996493334,1.9622455267995718,3.3214235779167147
2024-02-10,2.9077326124377145,2.2453370468229883,3.5298786115761174
2024-02-11,2.928453244988397,2.305549395548893,3.5445797614740373
2024-02-12,3.084834162801872,2.414472946035437,3.7162939767384096
2024-02-13,2.9717813348032323,2.348792730871514,3.5968263641353455
2024-02-15,2.4175286642616056,1.8066225829526412,3.0963003436727488
2024-02-16,2.6680546490291457,2.018123301007158,3.3202576447425285
2024-02-17,2.985119560305156,2.3417581942673267,3.6025076390784396
2024-02-19,3.035232346203971,2.3872370609106874,3.684920681201144
2024-02-20,2.9357593400685396,2.2841064113749203,3.532574704328551
2024-02-21,2.6770000458814045,2.020499957102288,3.311671908241112
2024-02-22,2.5731061362393914,1.9563929655734695,3.2272923228023234
2024-02-23,2.773420376608707,2.1127600737726935,3.44405788859229
2024-02-25,2.6691801506683235,1.987326940251526,3.229111866345251
2024-02-26,2.729024433693104,2.1050068935880035,3.3450551109778823
2024-02-27,2.8232429112211403,2.130392045140605,3.4451077464001356
2024-03-01,3.1129443697527295,2.4687374550140815,3.7709807165958615
2024-03-02,3.0607780945086613,2.461231978366324,3.745185054146108
2024-03-03,2.661319488918591,2.031144461501582,3.2777564720539787
2024-03-05,2.800814083145678,2.1612446906355296,3.4464086920137835
2024-03-06,2.844700599572289,2.168389392676046,3.4815593694091076
2024-03-07,2.845848651700686,2.167135404899695,3.5502804609794456
2024-03-09,2.8052065209276846,2.1707250821468462,3.4879343304176302
2024-03-10,2.520261711168591,1.8817601856044799,3.2288147215872818
2024-03-11,2.73043940175225,2.079211075761513,3.4278724558501135
2024-03-12,3.0032770744189414,2.364930819021296,3.6360538318171787
2024-03-13,3.0263639434627594,2.4343901246365336,3.653393023185028
2024-03-15,2.803402289921567,2.120097556585742,3.4657173891166897
2024-03-16,2.6985541209875654,2.0304414280769296,3.3628653807745184
2024-03-17,2.501185018363345,1.862000197394033,3.2113272346438033
2024-03-19,3.050215801238774,2.373888829252394,3.721505776243096
2024-03-20,2.9968052438076866,2.36388160662015,3.71232516043343
2024-03-21,2.817971523671197,2.121451905809295,3.5448556082135028
2024-03-22,2.805955873046643,2.1496943206602985,3.437549754317524
2024-03-23,2.8164073067844684,2.1999414592480626,3.457415452018822
2024-03-25,2.8111526075513495,2.113827959749653,3.520367578902116
2024-03-26,2.8580519911639923,2.1359971048971897,3.488740878602733
2024-03-27,2.681095011161131,2.0565695675278315,3.3535428881791485
2024-03-29,2.8514064215049655,2.245344665234001,3.4772451076506186
2024-03-30,3.126378587096552,2.4684559154896903,3.713302309773464
2024-03-31,3.0478726848144513,2.395405895019984,3.740662068094421
2024-04-01,3.0943463409252305,2.4153239666590967,3.7454973504837206
2024-04-02,2.9506881790998896,2.348136645415517,3.6244395784531434
2024-04-04,2.5810704729312524,1.9153827836120436,3.2287736072173914
2024-04-05,2.880213836052758,2.2014471833243525,3.479826105968542
2024-04-06,3.1240376071237352,2.497061518895081,3.8506224497577834
2024-04-07,2.9301676453727277,2.268898418275151,3.583620005252799
2024-04-08,2.8805909799925002,2.186598192833557,3.5311226818609955
2024-04-10,2.6581517272355644,2.010011315206504,3.379856533548243
2024-04-11,2.7686828803773302,2.1523530883366373,3.4304861047439967
2024-04-12,3.1308092061251545,2.4594616092827537,3.7642895600837813
2024-04-13,3.276654800467617,2.6331855151577988,3.910588712353012
2024-04-14,2.92417982675538,2.2896619159263607,3.6021137225447846
2024-04-16,2.72951499659454,2.0765108089059834,3.3597930142767813
2024-04-17,2.7069886347827197,2.1122042163209462,3.3127770301684896
2024-04-18,2.849539871931885,2.190605000102412,3.4793161218492807
2024-04-19,3.1509184775544896,2.51766959425515,3.804845753231247
2024-04-20,3.2212299235324635,2.5548250669907944,3.896924465190949
2024-04-21,2.8777323839958844,2.2475526203002705,3.485093785743688
2024-04-22,2.8459340891730873,2.204131358328998,3.482484133789946
2024-04-24,2.7894077307324894,2.0928483819757147,3.43076027520699
2024-04-25,2.737418083254056,2.0393294885864806,3.3475720490156013
2024-04-26,2.8422943794254083,2.1782312591510755,3.4990290518353704
2024-04-28,2.7338311218690214,2.089899374599273,3.399733533215381
2024-04-29,2.9907349610966043,2.294053624013022,3.6250956366771234
2024-04-30,3.197846718143082,2.5012078202969654,3.8937387851666228
2024-05-01,3.0978837570958984,2.4346466155349114,3.7557927157539748
2024-05-02,2.8708573940148123,2.2047136964283816,3.5287655523788506
2024-05-04,2.8031379817422164,2.1569599112499502,3.3908414021926685
2024-05-05,2.693787523845871,2.005434780602249,3.361560162502878
2024-05-06,2.968389118465873,2.276712295514055,3.611585809381081
2024-05-07,3.098671509456053,2.4134831975344007,3.7623865262750935
2024-05-08,2.880604647339831,2.2014625555865677,3.514857023688838
2024-05-10,2.678424684361633,1.9859456146729075,3.3595988334802493
2024-05-11,2.8809951784369683,2.229391347868532,3.5872950640971504
2024-05-12,2.9182550874165423,2.1908090022637143,3.582991548346833
2024-05-13,3.177686386613,2.5813691161028234,3.8708879318283054
2024-05-14,3.16935496696371,2.5382436040435454,3.812330184657655
2024-05-16,2.5554373184798314,1.912915077488827,3.185533784984734
2024-05-17,2.7042809893951603,2.109633454055507,3.3712657377908015
2024-05-18,2.9877529670035035,2.3602369000117767,3.6765129910284498
2024-05-19,3.013581672438096,2.369866341153097,3.65955854402558
2024-05-20,3.196871237833257,2.541712009847085,3.881316241430815
2024-05-21,3.1518715091301357,2.4805088038507654,3.791118668766512
2024-05-22,2.873653223048359,2.2457875053544005,3.4944374708793857
2024-05-24,2.892031091275767,2.2113599169351037,3.5888898618238643
2024-05-25,3.043036278799676,2.3087290473512847,3.7255492968740915
2024-05-26,2.8504494890818957,2.2411854335840555,3.478890493087672
2024-05-28,2.9439863428994397,2.3027637782255748,3.578405123079064
2024-05-29,2.9263687199499433,2.2533505751384815,3.575037922111918
2024-05-30,3.025018791618525,2.3873786988546213,3.621588686792003
2024-05-31,3.2802321561429824,2.653021843931659,3.9748058470462677
2024-06-01,3.3085835418168643,2.644650087411757,3.9920153505469242
2024-06-02,2.9177851109288313,2.2784750614859197,3.5653567788812333
2024-06-04,2.890111298626253,2.209723298869019,3.598977403297792
2024-06-05,2.9082628761155185,2.208805758632411,3.534016190716267
2024-06-06,2.9699793925346065,2.3451748463116155,3.6223982198424522
2024-06-07,3.104997942919312,2.4395472312713777,3.7135217015685877
2024-06-08,3.0335248379758175,2.3659912505692335,3.6468856436217516
2024-06-10,2.7817898437455244,2.1239801883456577,3.427963980790615
2024-06-11,3.01061150139308,2.352242325995416,3.6472675814299818
2024-06-12,3.0924580285989434,2.454548586236794,3.7460412020904403
2024-06-13,3.0584292148307357,2.480024814588945,3.695124980487826
2024-06-14,3.038276641779647,2.3957842092003667,3.7397333117768765
2024-06-16,2.5815675551426747,1.9595936965832508,3.2611123415190364
2024-06-17,2.785876520902657,2.1499173554771334,3.4543692482574353
2024-06-18,3.053802409175239,2.4194124237099506,3.6751970225623025
2024-06-19,3.0829385364386517,2.437021760493701,3.6903291848204773
2024-06-20,2.9819458788727795,2.3364576795545378,3.6213159594863154
2024-06-21,2.9794203682410445,2.306387776764769,3.5862912348561555
2024-06-22,2.9389598198811364,2.2608418248726445,3.5965766999137303
2024-06-24,2.882229568585352,2.2158830076177214,3.529499421000606
2024-06-25,2.9643467043732135,2.302496134544534,3.6156514127373183
2024-06-26,2.805275501208716,2.173834172868132,3.455989464001997
2024-06-28,2.8796119907402176,2.2296870979024095,3.5041359452192156
2024-06-29,3.1326566568196568,2.4382011378418387,3.8340873633146235
2024-06-30,3.1079109008165053,2.475529308070736,3.7356892218770157
2024-07-01,3.2466979146593644,2.6638350920108866,3.8637127000661864
2024-07-02,3.1559889909066072,2.551667634845365,3.808742471765809
2024-07-03,2.8311060387292306,2.127384152276468,3.4658177930943035
2024-07-05,2.8962047556073696,2.247038568829539,3.5771491083546696
2024-07-06,3.1637697619492915,2.506082135540297,3.827897707712472
2024-07-07,3.058081361248036,2.437258256805638,3.711148563758994
2024-07-08,3.0735395382746935,2.4526965880571643,3.704438928418982
2024-07-09,2.942954253489343,2.320785931184481,3.594045270602283
2024-07-11,2.7606555300610753,2.119852684381355,3.3899625950791457
2024-07-12,3.1337990894898393,2.487254597080558,3.8179447609146027
2024-07-13,3.3772848896528695,2.699921574101325,4.067553564689426
2024-07-14,3.124125584390038,2.4509423912106643,3.817741570835004
2024-07-15,3.0042808775233714,2.3660481195381386,3.695183728565001
2024-07-16,2.855489912290543,2.2351296888678727,3.537478898917501
2024-07-17,2.7249922640459534,2.111865926994027,3.3944273847544535
2024-07-19,3.1807837214319687,2.5415378235379835,3.8056649253387356
2024-07-20,3.34111559739472,2.7082353066494416,3.9609827644453954
2024-07-21,3.0450819604195734,2.364121233647078,3.655893814660964
2024-07-22,2.9857581967406723,2.331333346659459,3.6579478750819
2024-07-23,2.944549265012589,2.267269627571614,3.618830343194347
2024-07-24,2.8376903042556076,2.1880989516362357,3.5085894494328334
2024-07-25,2.8053494095213143,2.1531907207850547,3.4809804399952324
2024-07-27,2.970865107951102,2.3313549333758354,3.6108226282526013
2024-07-28,2.7610418483717467,2.1026217112575574,3.4374401654373123
2024-07-29,2.9640524526090135,2.317751861885639,3.6304269171905417
2024-07-30,3.1816648312547495,2.5713587275632035,3.8509186696573794
2024-07-31,3.1583874261220872,2.419495445364505,3.8197819316791852
2024-08-01,3.0087432278327273,2.308676577765374,3.648493383799331
2024-08-02,2.951330090959388,2.2845847820137113,3.5677569082201903
2024-08-04,2.6647614505944737,1.9931529653987892,3.2961512043260446
2024-08-05,2.9107019958541716,2.3114903470437,3.5341362595790287
2024-08-06,3.0989406005981013,2.4388539687322437,3.7423969044022183
2024-08-08,2.72174902501788,2.1089745652925416,3.32415659574654
2024-08-09,2.705989043875807,2.016680644794569,3.3705211667004256
2024-08-10,2.8016519121938575,2.1667841078553556,3.442311731750923
2024-08-11,2.7940524258339567,2.164180668831181,3.4128159267325757
2024-08-12,3.1099136869037585,2.4216880339300304,3.750529403160694
2024-08-14,2.923356806079434,2.306996230002271,3.598615559629631
2024-08-15,2.609166541262333,1.974122067271432,3.1861609405133167
2024-08-16,2.6458148938386863,2.012595417025479,3.2542040815858946
2024-08-18,2.87818548072099,2.17909803541022,3.506997644915982
2024-08-19,3.1432591508661267,2.5087475975925613,3.788328126586747
2024-08-20,3.1761200458392063,2.5329521812247755,3.857915053905914
2024-08-21,2.9092473734176094,2.3044867916781473,3.546703654154143
2024-08-22,2.7032405566971267,2.1059651087091686,3.3155060289424596
2024-08-24,2.9831894978585183,2.3648100348618764,3.6113740049633556
2024-08-25,2.8303396541830517,2.2316991152441132,3.511019703083388
2024-08-26,2.9056575130629017,2.251837859856937,3.544055801521582
2024-08-27,2.916168883697162,2.2507225041305254,3.577256249869743
2024-08-28,2.844657826758659,2.1690034019720175,3.4935347936599426
2024-08-30,3.2449310200142047,2.5789728821396625,3.9061917550180896
2024-08-31,3.374126957152651,2.7324065553520716,4.025735556754496
2024-09-01,3.0462009021000953,2.392713319708716,3.7084950495713827
2024-09-03,2.912378694315601,2.2812820251198467,3.560690864018461
2024-09-04,2.878402134703355,2.199004315775212,3.541219064534954
2024-09-05,2.975183273162904,2.3593888263856497,3.6116283042961763
2024-09-06,3.208146579884939,2.6082214169364883,3.8822114156905476
2024-09-08,2.843086561740731,2.1883101571520944,3.5050657715388125
2024-09-09,2.8614350384829694,2.194717245981228,3.5559876663248207
2024-09-10,3.018663429652834,2.301577252583594,3.680974112513476
2024-09-11,3.1209998235242518,2.426663007108865,3.7852348901781374
2024-09-13,3.2774302714531354,2.6164960424437496,3.904962086017371
2024-09-14,3.1457519272969208,2.519112482645542,3.8216688774570002
2024-09-15,2.7574339197813122,2.0740022825881383,3.426562122927113
2024-09-16,2.8562003412212125,2.1787751115124556,3.5309620963217805
2024-09-17,3.084740791419469,2.440427506383698,3.716778720755576
2024-09-19,3.1547914344914347,2.514774807940677,3.7843709075381144
2024-09-20,3.1956899796226836,2.528148301494508,3.838963687077829
2024-09-21,3.1234079422714163,2.482302312872994,3.796411433177832
2024-09-22,2.8414520963028647,2.169518543751471,3.504105651931151
2024-09-23,2.962645651109407,2.2568565560287257,3.619699703397244
2024-09-24,3.0559160218012558,2.4367966715874427,3.7502406628655356
2024-09-25,2.9183224821182367,2.268990265794024,3.573670954426302
2024-09-27,2.9014675320965746,2.2726700619760725,3.570631452719214
2024-09-28,3.0898821955441687,2.402146693340966,3.819032578299579
2024-09-29,3.0652373386143967,2.4552087761507675,3.725320255826997
2024-09-30,3.2688369330520386,2.6199793480435196,3.920798839094681
2024-10-01,3.2441697941370857,2.628834454513825,3.915316034908898
2024-10-02,2.914237025626543,2.280231415854885,3.5545137784295577
2024-10-04,2.7891882928088596,2.1711070982232052,3.4124777635665464
2024-10-05,3.020384105854416,2.379431411929798,3.6434212963752564
2024-10-06,2.9666444315250753,2.30122589292603,3.611071656035135
2024-10-08,2.9426930559857674,2.245600625475074,3.5786674945031685
2024-10-09,2.6552874757300553,1.9998723739521576,3.3440398552756463
2024-10-10,2.5781418006109296,1.9168708002111385,3.2546877517358452
2024-10-12,3.2090295980058228,2.5451131420590105,3.83587328457819
2024-10-13,3.067443892014654,2.4038936978195955,3.7175545178203864
2024-10-14,3.011796581573759,2.351191138141449,3.6495365729586773
2024-10-15,2.8252954903241334,2.215785641965496,3.481568322087602
2024-10-16,2.592051598440028,1.9274148909237636,3.2728415511348823
2024-10-18,2.9906803668742583,2.3626337745967043,3.620694931392036
2024-10-19,3.2439473809053676,2.546138300308055,3.8716201660589777
2024-10-20,3.0381297246765886,2.3821864046368195,3.6754217216473566
2024-10-21,3.001583458018898,2.3677945950280983,3.665624897546407
2024-10-22,2.923682806758798,2.215090599067335,3.5650472520719196
2024-10-24,2.7627000165903053,2.1084618643524182,3.433844037548604
2024-10-25,2.9470778880853263,2.2512948991636006,3.571629671331913
2024-10-26,3.009964606323698,2.3761537109099455,3.6627166380083835
2024-10-27,2.7804384256726,2.1067346417289357,3.413077994357352
2024-10-28,2.93690926879275,2.277726582198674,3.597596552145761
2024-10-30,3.189537629992508,2.4775021293886503,3.829637071433494
2024-10-31,3.1444480002037114,2.503639795348008,3.7909093787005106
2024-11-01,3.1505267942779165,2.4845615406071526,3.7616278914812264
2024-11-02,3.0418671349441926,2.415140896382428,3.6807458415656393
2024-11-04,2.9467951443982807,2.280684285491506,3.5966092492143913
2024-11-05,3.164559356424987,2.4734698077224992,3.7902330397339097
2024-11-06,3.1208793091661753,2.493620869373558,3.7414953809681393
2024-11-07,2.9472353537363647,2.3037160460865187,3.584845724051869
2024-11-08,2.908252461694794,2.2094657096667283,3.6164958449039735
2024-11-10,2.817399608654609,2.134626962795757,3.468494311548855
2024-11-11,3.14086440569805,2.4590677785461996,3.8008486113490405
2024-11-12,3.3318701675419042,2.684636365991112,4.011765779329394
2024-11-13,3.139286744671315,2.5166406900721796,3.759662965030331
2024-11-14,2.829748573753968,2.191962160622894,3.447028646964912
2024-11-15,2.7723111864990213,2.1047795816919264,3.4353077404242836
2024-11-16,2.85296114682139,2.176196814610779,3.5172608859541357
2024-11-18,3.1431746486892918,2.508126002669486,3.828357228877321
2024-11-19,3.2545049471452194,2.671187963138024,3.9161011179394776
2024-11-20,3.0231373249976317,2.438195135966382,3.6603239940301324
2024-11-21,2.778603400438973,2.1005856902761626,3.3997691323494434
2024-11-22,2.8336584780553653,2.1431307800516666,3.46749507596907
2024-11-24,2.800112624847839,2.1308302686774097,3.4546517629579174
2024-11-25,2.8952305120882356,2.217300906851269,3.551903007878392
2024-11-26,2.884734998744542,2.276065988622839,3.542619284856199
2024-11-27,2.7465759910390566,2.094142345503095,3.4337415800448956
2024-11-28,2.7708168211814512,2.138163130318836,3.447942333625438
2024-11-30,3.2915293024587964,2.5940663487197564,3.980954554847039
2024-12-01,3.037965608895634,2.3750970364910855,3.7269860144691433
2024-12-02,2.9482247274372377,2.314136018479939,3.606794255774274
2024-12-04,2.703656969096979,2.0773290762202286,3.3618152621873674
2024-12-05,2.7752604750267356,2.092107829429418,3.4242725677062533
2024-12-06,3.0699151860153524,2.3954008251389327,3.7174712734917432
2024-12-07,3.1613169897991393,2.550561519820864,3.83096476677181
2024-12-08,2.8179504805009374,2.1459972428323058,3.4762719777249393
2024-12-10,2.830187586374877,2.1551383941918574,3.521770255925385
2024-12-11,2.897296915550448,2.2140078563728873,3.5232986473629033
2024-12-12,3.036022239250899,2.3887562167163368,3.696852662316499
2024-12-13,3.237606648648476,2.578936458039611,3.8919742633980565
2024-12-14,3.175240468058293,2.493738546330451,3.810348186777687
2024-12-15,2.753801992445226,2.107455053608016,3.3734745382541216
2024-12-16,2.7517185748122617,2.1247640644717007,3.3983046946438975
2024-12-18,3.0059944140559445,2.3541971028674875,3.6558391526861107
2024-12-19,3.0848820883595875,2.452174822795284,3.808657415847843
2024-12-20,3.2111352964102684,2.5565521867726733,3.856137547674914
2024-12-21,3.1564726846796933,2.531894159509085,3.850063433755948
2024-12-22,2.8320831450834825,2.184903563717266,3.5187121378532797
2024-12-24,3.007112042618806,2.3534858693389733,3.627717093674481
2024-12-25,2.910009989871033,2.2295332430590307,3.542512700670637
2024-12-26,2.789217344030724,2.1186070011750693,3.5014526395805503
2024-12-27,2.8828616948761523,2.228016503231044,3.5153503312750707
2024-12-28,3.0129495016785413,2.4042829900920073,3.632555013940004
2024-12-30,3.225476527545235,2.55447001142332,3.8541491159611403
2024-12-31,3.2924154321000576,2.6754815271983663,3.8978965378670836
2025-01-01,3.0144433988261934,2.3216440990272935,3.6297944980507038
2025-01-02,2.7208641983227033,2.0881941629035072,3.428480765635067
2025-01-03,2.758956792532725,2.1356099369341575,3.3801638736982897
2025-01-04,2.923417159719904,2.299091076602439,3.551350077103985
2025-01-05,2.8898415989761563,2.1768213395361498,3.5188573225400077
2025-01-06,3.0636125298029016,2.4337670387504224,3.7206749375536345
2025-01-07,3.0070052375296616,2.391253219591705,3.6952008891723005
2025-01-08,2.6899335209962207,2.040038600717906,3.3276320668358363
2025-01-09,2.510515700390832,1.8591119115418209,3.182424280222987
2025-01-10,2.750668262914575,2.0750838674090604,3.455068311889156
2025-01-11,3.0565895661353264,2.4393553052731396,3.7067369018111584
2025-01-12,3.004833633370182,2.3221838019034764,3.7132271962869665
2025-01-13,3.038661001028713,2.416178065126957,3.6771154290940324
2025-01-14,2.8551898493648533,2.2568247017660403,3.4915935662652746
2025-01-15,2.528453495526438,1.8848032466052367,3.1512567327904706
2025-01-16,2.4390276078984283,1.7986267222916066,3.1236798900910214
2025-01-17,2.76048520130939,2.061012388154681,3.425179348504816
2025-01-18,3.0568994220958694,2.3870874984054176,3.7318496811736694
2025-01-19,2.932387911585179,2.3121647400051377,3.579042417553411
2025-01-20,2.9333438414806414,2.257903247869706,3.6085382294300086
2025-01-21,2.8196924664869853,2.1548885077272635,3.4795773700440993
2025-01-22,2.609268883765117,1.9649532458939591,3.289467020962733
2025-01-23,2.5522044134933544,1.940703277951312,3.2370318023747147
2025-01-24,2.748353833174907,2.0912282028695035,3.455278264546126
2025-01-25,2.83459775884834,2.1392254446424785,3.501747141911811
2025-01-26,2.588302662673829,1.9214837814226196,3.269245113647785
2025-01-27,2.6809841189568404,2.016016407671334,3.344404477689643
2025-01-28,2.8333696697061055,2.186681716090881,3.479184035387055
2025-01-29,2.8846164077705954,2.224629681286875,3.566277394413712
2025-01-30,2.9140364672510777,2.2419302779105146,3.5747957161122024
