ds,yhat,yhat_lower,yhat_upper
2024-01-01,5.386955968279088,4.735355919946108,6.047433872314093
2024-01-02,5.571396934764193,4.946520511170749,6.1993321340560925
2024-01-03,5.4751408321995045,4.815407188903582,6.0957149509138535
2024-01-04,5.931678555236508,5.321726354112006,6.566399570329156
2024-01-06,6.128136802670898,5.434698605382895,6.786944925583598
2024-01-07,6.014503874049102,5.3584793304493425,6.666174213640848
2024-01-08,6.3100904640717355,5.655650142543344,7.019709256785474
2024-01-10,6.354294397696305,5.691458453133602,7.028536557556272
2024-01-11,6.803479973569112,6.078580963596749,7.426493149162885
2024-01-12,6.467566623991005,5.831330613285355,7.110034869137442
2024-01-14,6.641722726379792,6.01386472590133,7.257073949082061
2024-01-15,6.805888663816151,6.204749123790021,7.440799134767968
2024-01-16,6.853105292646473,6.199831922510698,7.512748600666282
2024-01-18,7.070775075674211,6.417346579691418,7.700264147400865
2024-01-19,6.678655238065532,6.023992814882846,7.320462229692753
2024-01-20,7.025827176076524,6.367030449116261,7.621165436822234
2024-01-22,6.827458897918321,6.201339081711329,7.430388010718817
2024-01-23,6.828440577296052,6.149563695720634,7.452011723152721
2024-01-24,6.593952711695908,5.947119889384352,7.238255980071716
2024-01-26,6.431481515089098,5.782466397992651,7.073385695066271
2024-01-27,6.695714970986331,6.055242696617125,7.354666444170375
2024-01-28,6.341158815068211,5.675784735078622,6.9351332315441745
2024-01-30,6.478273610984604,5.855449516163892,7.1246391072878374
2024-01-31,6.2795542697993385,5.63895519418373,6.915190119715025
2024-02-01,6.635355108485342,6.028718742767442,7.309448357128684
2024-02-03,6.488351295540436,5.83913363429235,7.085375362758033
2024-02-04,6.183794267316996,5.569078224171381,6.860557759946521
2024-02-06,6.389015359013738,5.762146394274878,7.053096952875218
2024-02-07,6.19762872450237,5.546126137924385,6.813292719595314
2024-02-08,6.567763556546008,5.941150593022624,7.18686009254983
2024-02-10,6.522020817789398,5.84966003202714,7.212445916463914
2024-02-11,6.27453144511949,5.642478907619989,6.926468127378969
2024-02-12,6.447815973147939,5.791624301716814,7.108392633093362
2024-02-14,6.237538692649377,5.606559327154474,6.877443751596543
2024-02-15,6.571916090580843,5.938192185460983,7.199775790936344
2024-02-16,6.151702747376183,5.4499309578790465,6.79182152688017
2024-02-18,6.326732589178561,5.716939938212323,7.086013858347136
2024-02-19,6.5133618697071185,5.826672220795584,7.161117617241472
2024-02-20,6.542570821370242,5.894602422418019,7.225659583105593
2024-02-22,6.641347528885517,5.967393192631575,7.268567280001216
2024-02-23,6.219791138929714,5.58805481606551,6.800448153322283
2024-02-24,6.591147801342883,5.916524151843154,7.2404209439329765
2024-02-26,6.431661690386129,5.7988709595999675,7.086700218905299
2024-02-27,6.40764533524621,5.759117348924811,7.045551944890852
2024-02-28,6.149573268119275,5.550497548854266,6.786682761072259
2024-03-02,6.510669335197935,5.895011256372829,7.162923667470418
2024-03-03,6.247764678201701,5.670544859249894,6.89221305932927
2024-03-04,6.381547162409828,5.711237057504564,7.008737830943075
2024-03-06,6.1461811491226745,5.5553619657913424,6.806385203489565
2024-03-07,6.511845996723298,5.927878384725011,7.181094796404397
2024-03-08,6.102607164214316,5.428962779963988,6.70650853106564
2024-03-10,6.20886418519729,5.548474133705085,6.8739501371864415
2024-03-11,6.368094349333926,5.735631275912461,7.026059261943644
2024-03-12,6.406458602702758,5.799500433140956,7.0757726200752735
2024-03-14,6.530996716262574,5.895804808727846,7.1790460552212245
2024-03-15,6.0604671418469405,5.443170583756503,6.697449437452597
2024-03-16,6.371499940956018,5.731572624695472,6.982469267695533
2024-03-18,6.230096042742468,5.570428378752944,6.893207805038124
2024-03-19,6.289993253985062,5.613162271936174,6.915001392262706
2024-03-20,6.0885337699149735,5.462061421212903,6.690894051541255
2024-03-22,5.9593874411069745,5.342190506714999,6.683510538701392
2024-03-23,6.275418890536063,5.5955325607435755,6.948995937199743
2024-03-24,5.979988248168952,5.331798307610141,6.576351708636992
2024-03-26,6.161865889213189,5.539222187102893,6.794073447977851
2024-03-27,5.900663004274196,5.272024217536819,6.505146321115571
2024-03-28,6.189101294119113,5.562306508130379,6.824111278363734
2024-03-30,6.0155545959264884,5.339157964408736,6.669863296653758
2024-03-31,5.756209460717194,5.133759518863644,6.415569668077605
2024-04-01,5.951527150293457,5.333408429783663,6.605336342490752
2024-04-02,6.005067999362386,5.405345273058519,6.657633934960192
2024-04-04,6.087545751465737,5.43689151319077,6.714013067273475
2024-04-05,5.620325254276145,4.965150546616054,6.279263412733186
2024-04-07,5.723227922473449,5.107266516054275,6.410927627850606
2024-04-08,5.908094820563632,5.2905542465465505,6.520648594786407
2024-04-09,5.957245554493976,5.367269444057209,6.558538851947689
2024-04-11,6.111277051333226,5.468920874346779,6.736264320872161
2024-04-12,5.68911961860655,5.060350278370781,6.335134517552742
2024-04-13,6.059003268557914,5.407776233793704,6.740616189508814
2024-04-15,5.905112658708515,5.24893543116734,6.558337806355142
2024-04-16,5.9166523658041505,5.265617331816992,6.611234893454067
2024-04-18,6.10100928967952,5.472095382789856,6.716966323870855
2024-04-19,5.714553651955606,5.106783324947757,6.385972875416984
2024-04-20,6.109173564362252,5.483931028604848,6.762284112979147
2024-04-22,5.979784441387279,5.312517313588667,6.631133086045161
2024-04-23,6.011042278998182,5.329484292591938,6.637443407555442
2024-04-24,5.808977553178894,5.163575817514887,6.438607382555975
2024-04-26,5.768253489063174,5.155907566603422,6.429425079252978
2024-04-27,6.104721419464755,5.408973878076731,6.713878840384701
2024-04-28,5.78494567968211,5.147615763457096,6.422815750365137
2024-04-30,5.9775385362309,5.355314386725982,6.631660040514274
2024-05-01,5.808460760449559,5.145472366483538,6.408262206567214
2024-05-02,6.223459367687336,5.568066150509504,6.8602839112174685
2024-05-04,6.152853989551595,5.516072654374347,6.809430563736529
2024-05-05,5.849539577117548,5.196942462162308,6.5367625104124505
2024-05-06,6.001779269452288,5.3950004197048385,6.67758087160071
2024-05-08,5.853885395346202,5.280259176013778,6.482011855006599
2024-05-09,6.233409051365836,5.585078066494732,6.834936484252176
2024-05-10,5.7947171303560205,5.10554340837027,6.440339708432932
2024-05-12,5.877581028831748,5.246013178116956,6.554596361706507
2024-05-13,6.03657090287497,5.340549234261136,6.6217219496947095
2024-05-14,6.050975048571884,5.360948192505982,6.705385569714816
2024-05-16,6.090357348179169,5.43288794170846,6.721683214127297
2024-05-17,5.610766124802712,4.961710664515781,6.275637835408709
2024-05-18,5.973340962486466,5.29754600888075,6.587355702502582
2024-05-20,5.897354991053931,5.28595750901647,6.563934487521157
2024-05-21,5.920696337431533,5.2867896727213415,6.572453095832456
2024-05-22,5.6573027756977075,4.995144343303567,6.250851872703287
2024-05-24,5.5233630849426785,4.839843794154736,6.18938726539273
2024-05-25,5.895977143274466,5.291263826457024,6.56933389096973
2024-05-26,5.619642177558658,4.997489188188751,6.307249282772734
2024-05-28,5.737315604488166,5.110952327446838,6.3522773988434285
2024-05-29,5.461653426438655,4.769314718720945,6.118058090286188
2024-05-30,5.814760020710635,5.182587111625822,6.466206354293222
2024-06-01,5.830071823739217,5.2244374615499956,6.493828574429218
2024-06-02,5.591357978726349,4.957281044090977,6.287479292802087
2024-06-04,5.775965204859392,5.167176962841936,6.444428695105402
2024-06-05,5.537401198587882,4.919726017689589,6.190764360322726
2024-06-06,5.916682290573055,5.246283786563394,6.6066724480861305
2024-06-08,5.911804516943507,5.315677645834634,6.54761021849822
2024-06-09,5.655927841618501,5.023278511833248,6.337270281749935
2024-06-10,5.833129404187144,5.1365344773232575,6.418699996196317
2024-06-12,5.670477158438503,5.027734058371173,6.308864817415913
2024-06-13,6.041983968591342,5.405120516509338,6.713320455508412
2024-06-14,5.577272554249654,4.917754246938182,6.200251976437373
2024-06-16,5.589522791480642,4.964448822477844,6.236908962995544
2024-06-17,5.744801230801123,5.103934538640478,6.372688824093417
2024-06-18,5.803721113652972,5.137984768475178,6.446163076213903
2024-06-20,5.989504081878851,5.361368995782745,6.634889325596611
2024-06-21,5.521031000882266,4.857550002574523,6.161769276235947
2024-06-22,5.852367211052274,5.227883694471912,6.482821140266772
2024-06-24,5.709521128405728,5.058268902319309,6.389412239519728
2024-06-25,5.754569052229887,5.092602668106625,6.389400839363789
2024-06-26,5.516643910836191,4.87547922201124,6.161258518798361
2024-06-28,5.332803246209647,4.624864437954066,5.950295649465773
2024-06-29,5.665987237942787,5.007666969838046,6.296269620654776
2024-06-30,5.394321633942664,4.758231117465791,5.984545625009699
2024-07-02,5.692960735717456,5.064124952426907,6.288458117683037
2024-07-03,5.48454563719438,4.825213302684103,6.163500937973828
2024-07-04,5.839100590561163,5.130890744524835,6.476706285137094
2024-07-06,5.733449408899706,5.086709942666861,6.371834772807233
2024-07-07,5.474351513708226,4.791227126266575,6.156272115390649
2024-07-08,5.675723694816142,5.030873452464889,6.304759122211405
2024-07-10,5.526782168505965,4.879654905161361,6.1919974219441825
2024-07-11,5.906171936894318,5.251266101124406,6.557692335566979
2024-07-12,5.468720982635195,4.8659668935241145,6.114574928286952
2024-07-14,5.559885875212106,4.888140192711703,6.20198007146292
2024-07-15,5.692712537007315,5.06495019796155,6.317432122664785
2024-07-16,5.684770118921918,5.047428783860104,6.363470150697134
2024-07-18,5.805788794952034,5.175437001137038,6.435937264592294
2024-07-19,5.385357732998952,4.6989593548948365,6.0133196914228515
2024-07-20,5.7823428196228495,5.1780163817297336,6.429525228209407
2024-07-22,5.622003030833328,5.003536440675444,6.275244134667702
2024-07-23,5.620180769446183,4.967771407375559,6.251506501362214
2024-07-24,5.375551349319364,4.738741478241004,5.981746337081812
2024-07-26,5.301499229104708,4.641793692626959,5.945346011923028
2024-07-27,5.645182151438594,5.015895895932889,6.339855454162873
2024-07-28,5.302472123641878,4.647773274255144,5.994502107408343
2024-07-30,5.433676376181717,4.753722464783883,6.108626681063958
2024-07-31,5.235534968484098,4.574561810815803,5.916417811848015
2024-08-01,5.661532666169848,5.006956014820397,6.291481238436782
2024-08-03,5.621139709174261,4.9654662363826745,6.205485561298627
2024-08-04,5.31358414588887,4.679035525362202,5.966198771766158
2024-08-05,5.464662613562527,4.847096882350501,6.148445679833853
2024-08-07,5.31654308026861,4.698412929887088,5.961001044959794
2024-08-08,5.7261930668736785,5.07018876233108,6.3424745503990785
2024-08-09,5.2961806163744765,4.671922286713922,5.925053088444993
2024-08-11,5.413109189708859,4.782925475793954,6.086957294643521
2024-08-12,5.596277043504799,4.952645928738935,6.214537129500088
2024-08-13,5.638406404373889,4.930662914018105,6.250222381091324
2024-08-15,5.7240866822968615,5.05677878154946,6.363275572311456
2024-08-16,5.232194964351634,4.584977242281164,5.898964843902654
2024-08-17,5.599367044119725,4.9557475079817195,6.199312318011956
2024-08-19,5.537837928086801,4.873308215942598,6.177647086503351
2024-08-20,5.58553439674764,4.977848360981352,6.236000314466799
2024-08-21,5.330961740569276,4.682301871879468,5.963433570034836
2024-08-23,5.179870716793036,4.537069916060283,5.790899475404801
2024-08-24,5.5535454715919625,4.923963049591966,6.199083071723174
2024-08-25,5.273257333390608,4.6062512340402515,5.900580165433754
2024-08-27,5.414892969206368,4.784564782077913,6.01512648431799
2024-08-28,5.118985184367069,4.505787428832103,5.795033698215471
2024-08-29,5.45326146737207,4.789983714759668,6.078871840552472
2024-08-31,5.427689208036182,4.765066701278216,6.0876137762536375
2024-09-01,5.189146536602306,4.481104447747111,5.851449538668112
2024-09-02,5.3758089397761495,4.70312962051971,6.043687273867862
2024-09-04,5.140623780481683,4.435335652707869,5.7896040063976635
2024-09-05,5.5133277910479945,4.9113792022886384,6.1801367442748445
2024-09-06,5.080717851547917,4.42300336188145,5.731683432572962
2024-09-08,5.24239981412577,4.5914393698931635,5.8656705537260105
2024-09-09,5.429782303739731,4.786508885108037,5.991774286415418
2024-09-10,5.480192435283624,4.814975443287915,6.124785048383399
2024-09-12,5.656400126602584,5.005111592047044,6.322852966987776
2024-09-13,5.1940353176397425,4.563565837225854,5.81846668106443
2024-09-14,5.544174393361978,4.904618744823805,6.208977251658782
2024-09-16,5.359689020232161,4.7445020284472434,5.9926755428262775
2024-09-17,5.4059750688879,4.749646000241482,6.032552305872922
2024-09-18,5.205979996002439,4.573713440321832,5.859074585579463
